No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|1er lot|Nombre de lots|Code type local|Type local|Surface reelle bati|Nombre pieces principales|year
1|03/02/2022|Vente|279000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|91.0|1|3.0|Dépendance|0.0|0.0|2022
1|03/02/2022|Vente|279000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|31.0|1|3.0|Dépendance|0.0|0.0|2022
1|03/02/2022|Vente|651400,00|6.0|ALL|0483|DE MALPONT|33470.0|GUJAN MESTRAS|33|199||CY|200||0|1.0|Maison|135.0|6.0|2022
1|03/02/2022|Vente|651400,00|6.0|ALL|0483|DE MALPONT|33470.0|GUJAN MESTRAS|33|199||CY|200||0|3.0|Dépendance|0.0|0.0|2022
1|03/02/2022|Vente|651400,00|6.0|ALL|0483|DE MALPONT|33470.0|GUJAN MESTRAS|33|199||CY|200||0|3.0|Dépendance|0.0|0.0|2022
1|24/01/2022|Vente|377500,00|16.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||BM|804||0|1.0|Maison|98.0|4.0|2022
1|24/01/2022|Vente|377500,00||ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||BM|807||0|||||2022
1|24/01/2022|Vente|377500,00||ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||BM|808||0|||||2022
1|04/02/2022|Vente|550000,00|13.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|132||0|1.0|Maison|96.0|5.0|2022
1|04/02/2022|Vente|550000,00|13.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|132||0|3.0|Dépendance|0.0|0.0|2022
1|18/02/2022|Vente|1033500,00|11.0|ALL|0795|DES ROSES|33470.0|GUJAN MESTRAS|33|199||BS|96||0|3.0|Dépendance|0.0|0.0|2022
1|18/02/2022|Vente|1033500,00|11.0|ALL|0795|DES ROSES|33470.0|GUJAN MESTRAS|33|199||BS|96||0|3.0|Dépendance|0.0|0.0|2022
1|18/02/2022|Vente|1033500,00|11.0|ALL|0795|DES ROSES|33470.0|GUJAN MESTRAS|33|199||BS|96||0|1.0|Maison|154.0|6.0|2022
1|18/02/2022|Vente|1033500,00|11.0|ALL|0795|DES ROSES|33470.0|GUJAN MESTRAS|33|199||BS|96||0|3.0|Dépendance|0.0|0.0|2022
1|11/02/2022|Vente|202000,00|255.0|ALL|0071|DE BORDEAUX|33470.0|GUJAN MESTRAS|33|199||CY|43|348.0|1|2.0|Appartement|71.0|3.0|2022
1|11/02/2022|Vente|202000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|128.0|1|3.0|Dépendance|0.0|0.0|2022
1|11/02/2022|Vente|202000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|96.0|1|3.0|Dépendance|0.0|0.0|2022
1|14/02/2022|Vente|240000,00|4.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BT|542|80.0|1|2.0|Appartement|48.0|3.0|2022
1|09/02/2022|Vente|200000,00|133.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|79||0|3.0|Dépendance|0.0|0.0|2022
1|09/02/2022|Vente|200000,00|133.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|79||0|1.0|Maison|60.0|4.0|2022
1|03/02/2022|Vente|37000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|399||0|||||2022
1|24/01/2022|Vente|190000,00|3.0|ALL|0568|DE LA MULE|33470.0|GUJAN MESTRAS|33|199||BR|646||0|||||2022
1|10/02/2022|Vente|170000,00|23.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|540||0|||||2022
1|10/02/2022|Vente|170000,00|23.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|541||0|||||2022
1|10/02/2022|Vente|170000,00|23.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BN|542||0|||||2022
1|20/01/2022|Vente|190700,00|162.0|LOT|A045|VILLAGE DES PINS|33470.0|GUJAN MESTRAS|33|199||DC|209||0|||||2022
1|27/01/2022|Vente|830000,00|24.0|ALL|0705|DES PLACES|33470.0|GUJAN MESTRAS|33|199||BW|210||0|1.0|Maison|28.0|1.0|2022
1|27/01/2022|Vente|830000,00|24.0|ALL|0705|DES PLACES|33470.0|GUJAN MESTRAS|33|199||BW|210||0|1.0|Maison|90.0|5.0|2022
1|27/01/2022|Vente|830000,00|24.0|ALL|0705|DES PLACES|33470.0|GUJAN MESTRAS|33|199||BW|210||0|1.0|Maison|28.0|1.0|2022
1|27/01/2022|Vente|830000,00|24.0|ALL|0705|DES PLACES|33470.0|GUJAN MESTRAS|33|199||BW|210||0|1.0|Maison|90.0|5.0|2022
1|27/01/2022|Vente|830000,00|||B084|LES GRANDS CHAMPS|33470.0|GUJAN MESTRAS|33|199||BW|211||0|||||2022
1|21/02/2022|Vente|845000,00|45.0|ALL|0705|DES PLACES|33470.0|GUJAN MESTRAS|33|199||BW|520||0|1.0|Maison|146.0|5.0|2022
1|21/02/2022|Vente|845000,00|45.0|ALL|0705|DES PLACES|33470.0|GUJAN MESTRAS|33|199||BW|521||0|||||2022
1|04/01/2022|Vente|172000,00|29.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||BL|477||0|||||2022
1|04/01/2022|Vente|172000,00|29.0|ALL|0400|DE HAURAT|33470.0|GUJAN MESTRAS|33|199||BL|478||0|||||2022
2|17/02/2022|Vente|380000,00|14.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CB|833||0|1.0|Maison|99.0|5.0|2022
2|17/02/2022|Vente|380000,00|14.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CB|833||0|1.0|Maison|99.0|5.0|2022
2|17/02/2022|Vente|380000,00|14.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CB|835||0|||||2022
1|21/01/2022|Vente|500000,00||AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|214||0|||||2022
1|16/02/2022|Vente|400000,00|60.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|528||0|1.0|Maison|114.0|4.0|2022
1|31/01/2022|Vente|460000,00|124.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CD|1||0|1.0|Maison|130.0|4.0|2022
1|31/01/2022|Vente|460000,00|124.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CD|1||0|1.0|Maison|130.0|4.0|2022
1|31/01/2022|Vente|460000,00|124.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CD|1||0|3.0|Dépendance|0.0|0.0|2022
1|31/01/2022|Vente|460000,00|124.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CD|1||0|3.0|Dépendance|0.0|0.0|2022
1|07/02/2022|Vente|403325,00|7.0|ALL|0832|TOULOUSE LAUTREC|33470.0|GUJAN MESTRAS|33|199||CH|380||0|1.0|Maison|49.0|3.0|2022
1|31/01/2022|Vente|213000,00|162.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|154|24.0|2|3.0|Dépendance|0.0|0.0|2022
1|31/01/2022|Vente|213000,00|162.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|154|24.0|2|2.0|Appartement|47.0|2.0|2022
1|10/02/2022|Vente|265000,00|43.0|RUE|0220|DU DOCTEUR BEZIAN|33470.0|GUJAN MESTRAS|33|199||CB|512|2.0|1|2.0|Appartement|63.0|3.0|2022
1|17/02/2022|Vente|825000,00|15.0|ALL|0071|DE BORDEAUX|33470.0|GUJAN MESTRAS|33|199||CM|73||0|3.0|Dépendance|0.0|0.0|2022
1|17/02/2022|Vente|825000,00|15.0|ALL|0071|DE BORDEAUX|33470.0|GUJAN MESTRAS|33|199||CM|73||0|3.0|Dépendance|0.0|0.0|2022
1|17/02/2022|Vente|825000,00|15.0|ALL|0071|DE BORDEAUX|33470.0|GUJAN MESTRAS|33|199||CM|73||0|1.0|Maison|167.0|6.0|2022
1|04/02/2022|Vente|550000,00|11.0|ALL|0565|DU MUGUET|33470.0|GUJAN MESTRAS|33|199||BV|201||0|1.0|Maison|128.0|6.0|2022
1|04/02/2022|Vente|550000,00|11.0|ALL|0565|DU MUGUET|33470.0|GUJAN MESTRAS|33|199||BV|201||0|3.0|Dépendance|0.0|0.0|2022
1|24/02/2022|Vente|600000,00|14.0|ALL|0873|DE LA SAUVETA|33470.0|GUJAN MESTRAS|33|199||CZ|72||0|3.0|Dépendance|0.0|0.0|2022
1|24/02/2022|Vente|600000,00|14.0|ALL|0873|DE LA SAUVETA|33470.0|GUJAN MESTRAS|33|199||CZ|72||0|1.0|Maison|115.0|4.0|2022
1|24/02/2022|Vente|298000,00|8.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BM|932||0|1.0|Maison|70.0|3.0|2022
1|11/02/2022|Vente|1,00|2.0|LOT|A109|LE BATON ROUGE|33470.0|GUJAN MESTRAS|33|199||DD|54||0|||||2022
1|11/02/2022|Vente|1,00|8.0|AV|0471|DES LOISIRS|33470.0|GUJAN MESTRAS|33|199||DE|38||0|4.0|Local industriel. commercial ou assimilé|1700.0|0.0|2022
1|17/02/2022|Vente|319100,00|83.0|RUE|0850|DE L YSER|33470.0|GUJAN MESTRAS|33|199||BH|61|8.0|1|1.0|Maison|91.0|4.0|2022
1|31/01/2022|Vente|210000,00|28.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BP|425||0|3.0|Dépendance|0.0|0.0|2022
1|25/02/2022|Vente|600000,00|1.0|LOT|A011|L ERMITAGE|33470.0|GUJAN MESTRAS|33|199||BY|10||0|1.0|Maison|129.0|5.0|2022
1|03/03/2022|Vente|393500,00|23.0|ALL|0100|DES BRUYERES|33470.0|GUJAN MESTRAS|33|199||BT|140||0|1.0|Maison|56.0|3.0|2022
1|03/03/2022|Vente|393500,00|23.0|ALL|0100|DES BRUYERES|33470.0|GUJAN MESTRAS|33|199||BT|140||0|3.0|Dépendance|0.0|0.0|2022
1|03/03/2022|Vente|393500,00|23.0|ALL|0100|DES BRUYERES|33470.0|GUJAN MESTRAS|33|199||BT|140||0|3.0|Dépendance|0.0|0.0|2022
1|24/02/2022|Vente|327000,00|68.0|BD|0676|PIERRE DIGNAC|33470.0|GUJAN MESTRAS|33|199||BD|93|2.0|1|3.0|Dépendance|0.0|0.0|2022
1|24/02/2022|Vente|327000,00|68.0|BD|0676|PIERRE DIGNAC|33470.0|GUJAN MESTRAS|33|199||BD|93|2.0|1|1.0|Maison|88.0|4.0|2022
1|23/02/2022|Vente|241947,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|502||0|||||2022
1|21/02/2022|Vente|551930,00|12.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|531||0|3.0|Dépendance|0.0|0.0|2022
1|21/02/2022|Vente|551930,00|12.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|531||0|1.0|Maison|82.0|3.0|2022
1|18/02/2022|Vente|179000,00|46.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BL|233|16.0|1|3.0|Dépendance|0.0|0.0|2022
1|18/02/2022|Vente|179000,00|46.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BL|233|4.0|1|2.0|Appartement|41.0|2.0|2022
1|18/02/2022|Vente|179000,00|46.0|BD|0186|DE LA COTE D ARGENT|33470.0|GUJAN MESTRAS|33|199||BL|233|15.0|1|3.0|Dépendance|0.0|0.0|2022
1|26/01/2022|Vente|390000,00|2.0|ALL|0380|DES GLAIEULS|33470.0|GUJAN MESTRAS|33|199||BS|751||0|||||2022
1|10/02/2022|Vente|274000,00|36.0|ALL|0148|CHARLES DAUBIGNY|33470.0|GUJAN MESTRAS|33|199||CY|253||0|||||2022
1|08/03/2022|Vente|427000,00||IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|340||0|||||2022
1|08/03/2022|Vente|427000,00||IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|341||0|||||2022
1|08/03/2022|Vente|427000,00|1.0|IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|563||0|3.0|Dépendance|0.0|0.0|2022
1|08/03/2022|Vente|427000,00|1.0|IMP|0357|DE LA GATOUNE|33470.0|GUJAN MESTRAS|33|199||BR|563||0|1.0|Maison|87.0|4.0|2022
1|22/02/2022|Vente|630000,00|40.0|ALL|0419|JEAN RACINE|33470.0|GUJAN MESTRAS|33|199||CX|212||0|1.0|Maison|92.0|4.0|2022
1|22/02/2022|Vente|630000,00|40.0|ALL|0419|JEAN RACINE|33470.0|GUJAN MESTRAS|33|199||CX|212||0|3.0|Dépendance|0.0|0.0|2022
1|22/02/2022|Vente|630000,00|40.0|ALL|0419|JEAN RACINE|33470.0|GUJAN MESTRAS|33|199||CX|212||0|1.0|Maison|92.0|4.0|2022
1|22/02/2022|Vente|630000,00|40.0|ALL|0419|JEAN RACINE|33470.0|GUJAN MESTRAS|33|199||CX|212||0|3.0|Dépendance|0.0|0.0|2022
1|03/03/2022|Vente|9000,00|115.0|CRS|0790|DE LA REPUBLIQUE|33470.0|GUJAN MESTRAS|33|199||BM|179|52.0|1|3.0|Dépendance|0.0|0.0|2022
1|24/02/2022|Vente|436200,00||ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|722||0|||||2022
1|24/02/2022|Vente|436200,00|4.0|ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|723||0|1.0|Maison|90.0|4.0|2022
1|24/02/2022|Vente|436200,00||ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|726||0|||||2022
1|24/02/2022|Vente|436200,00||ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|728||0|||||2022
1|24/02/2022|Vente|436200,00||ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|729||0|||||2022
1|08/03/2022|Vente|370000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|226.0|1|3.0|Dépendance|0.0|0.0|2022
1|08/03/2022|Vente|370000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|225.0|1|3.0|Dépendance|0.0|0.0|2022
1|08/03/2022|Vente|370000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|55.0|1|2.0|Appartement|109.0|5.0|2022
1|04/03/2022|Vente|340000,00|178.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DV|109||0|1.0|Maison|78.0|2.0|2022
1|04/03/2022|Vente|340000,00|178.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||DV|109||0|1.0|Maison|78.0|2.0|2022
1|11/02/2022|Vente|120000,00|167.0||A015|KHELUS CLUB|33470.0|GUJAN MESTRAS|33|199||DC|289||0|1.0|Maison|24.0|2.0|2022
1|02/03/2022|Vente|250000,00|9001.0|ALL|0785|RAPHAEL|33470.0|GUJAN MESTRAS|33|199||CS|297|145.0|1|3.0|Dépendance|0.0|0.0|2022
1|02/03/2022|Vente|250000,00|9001.0|ALL|0785|RAPHAEL|33470.0|GUJAN MESTRAS|33|199||CS|297|146.0|1|3.0|Dépendance|0.0|0.0|2022
1|02/03/2022|Vente|250000,00|9001.0|ALL|0785|RAPHAEL|33470.0|GUJAN MESTRAS|33|199||CS|297|181.0|1|2.0|Appartement|72.0|2.0|2022
1|02/03/2022|Vente|458900,00|91.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|245||0|1.0|Maison|76.0|4.0|2022
1|02/03/2022|Vente|458900,00|91.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|245||0|3.0|Dépendance|0.0|0.0|2022
1|02/03/2022|Vente|458900,00|91.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|245||0|3.0|Dépendance|0.0|0.0|2022
1|02/03/2022|Vente|458900,00|91.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|245||0|3.0|Dépendance|0.0|0.0|2022
1|02/03/2022|Vente|458900,00|91.0|AV|0540|DE MEYRAN|33470.0|GUJAN MESTRAS|33|199||BR|245||0|3.0|Dépendance|0.0|0.0|2022
1|22/02/2022|Vente|530000,00|27.0|AV|0511|DU MARECHAL JUIN|33470.0|GUJAN MESTRAS|33|199||BN|254||0|1.0|Maison|100.0|4.0|2022
1|11/03/2022|Vente|170000,00|115.0|CRS|0790|DE LA REPUBLIQUE|33470.0|GUJAN MESTRAS|33|199||BM|179|36.0|1|2.0|Appartement|55.0|3.0|2022
1|01/03/2022|Vente|575000,00|108.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|368|4.0|1|1.0|Maison|82.0|4.0|2022
1|01/03/2022|Vente|575000,00|108.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|368|4.0|1|3.0|Dépendance|0.0|0.0|2022
1|01/03/2022|Vente|575000,00|108.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|368|4.0|1|3.0|Dépendance|0.0|0.0|2022
1|01/03/2022|Vente|575000,00|108.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|368|4.0|1|3.0|Dépendance|0.0|0.0|2022
1|01/03/2022|Vente|575000,00|108.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|368|4.0|1|3.0|Dépendance|0.0|0.0|2022
1|24/02/2022|Vente en l'état futur d'achèvement|341000,00|152.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|142|9.0|1|||||2022
1|24/02/2022|Vente en l'état futur d'achèvement|341000,00|152.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|142|38.0|1|||||2022
1|24/02/2022|Vente en l'état futur d'achèvement|341000,00|152.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BW|142|37.0|1|||||2022
1|04/03/2022|Vente|365000,00|73.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CB|588|6.0|1|1.0|Maison|103.0|5.0|2022
1|07/03/2022|Vente|211623,00|52.0|RUE|0230|DU DOCTEUR DUFFOURG|33470.0|GUJAN MESTRAS|33|199||BM|915||0|2.0|Appartement|60.0|2.0|2022
1|03/03/2022|Vente|542850,00|1.0|ALL|0565|DU MUGUET|33470.0|GUJAN MESTRAS|33|199||BV|319||0|1.0|Maison|104.0|4.0|2022
1|03/03/2022|Vente|542850,00||ALL|0565|DU MUGUET|33470.0|GUJAN MESTRAS|33|199||BV|404||0|||||2022
1|03/03/2022|Vente|310000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|169.0|1|3.0|Dépendance|0.0|0.0|2022
1|03/03/2022|Vente|310000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|57.0|1|2.0|Appartement|108.0|4.0|2022
1|03/03/2022|Vente|310000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|224.0|1|3.0|Dépendance|0.0|0.0|2022
1|03/03/2022|Vente|310000,00|91.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||CY|43|223.0|1|3.0|Dépendance|0.0|0.0|2022
1|23/02/2022|Vente|541000,00|6.0|ALL|0162|FREDERIC CHOPIN|33470.0|GUJAN MESTRAS|33|199||CI|306||0|1.0|Maison|90.0|4.0|2022
1|10/03/2022|Vente|132000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|267.0|1|3.0|Dépendance|0.0|0.0|2022
1|10/03/2022|Vente|132000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|409.0|1|2.0|Appartement|35.0|2.0|2022
1|04/03/2022|Vente|231275,00|15.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|393|102.0|3|3.0|Dépendance|0.0|0.0|2022
1|04/03/2022|Vente|231275,00|15.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|393|102.0|3|2.0|Appartement|53.0|3.0|2022
1|04/03/2022|Vente|231275,00|15.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|393|102.0|3|3.0|Dépendance|0.0|0.0|2022
1|04/03/2022|Vente|231275,00|15.0|RUE|0670|PIERRE DANEY|33470.0|GUJAN MESTRAS|33|199||BO|393|102.0|3|3.0|Dépendance|0.0|0.0|2022
1|24/01/2022|Vente|390000,00|||B134|MATATO|33470.0|GUJAN MESTRAS|33|199||CB|858||0|||||2022
1|23/02/2022|Vente|28000,00|20.0|ALL|0562|MONTAIGNE|33470.0|GUJAN MESTRAS|33|199||CA|611||0|3.0|Dépendance|0.0|0.0|2022
1|23/02/2022|Vente|28000,00|20.0|ALL|0562|MONTAIGNE|33470.0|GUJAN MESTRAS|33|199||CA|611||0|3.0|Dépendance|0.0|0.0|2022
1|23/02/2022|Vente|28000,00|20.0|ALL|0562|MONTAIGNE|33470.0|GUJAN MESTRAS|33|199||CA|611||0|1.0|Maison|75.0|3.0|2022
1|09/03/2022|Vente|1800000,00|10.0|ALL|0874|DES COTONNIERS|33470.0|GUJAN MESTRAS|33|199||BD|56||0|3.0|Dépendance|0.0|0.0|2022
1|09/03/2022|Vente|1800000,00|10.0|ALL|0874|DES COTONNIERS|33470.0|GUJAN MESTRAS|33|199||BD|56||0|1.0|Maison|168.0|6.0|2022
1|09/03/2022|Vente|1800000,00|10.0|ALL|0874|DES COTONNIERS|33470.0|GUJAN MESTRAS|33|199||BD|56||0|3.0|Dépendance|0.0|0.0|2022
1|09/03/2022|Vente|1800000,00|10.0|ALL|0874|DES COTONNIERS|33470.0|GUJAN MESTRAS|33|199||BD|56||0|1.0|Maison|168.0|6.0|2022
1|22/02/2022|Vente|245000,00|24.0|ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|708||0|||||2022
1|09/03/2022|Vente|705000,00|73.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|611||0|||||2022
1|09/03/2022|Vente|705000,00|73.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|613||0|1.0|Maison|154.0|7.0|2022
1|09/03/2022|Vente|705000,00|73.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|613||0|3.0|Dépendance|0.0|0.0|2022
1|09/03/2022|Vente|705000,00|73.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|615||0|||||2022
1|15/03/2022|Vente|518400,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|61||0|||||2022
1|15/03/2022|Vente|518400,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|125||0|||||2022
1|14/03/2022|Vente|440000,00|151.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|721||0|1.0|Maison|95.0|4.0|2022
1|14/03/2022|Vente|440000,00||ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|724||0|||||2022
1|14/03/2022|Vente|440000,00||ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|725||0|||||2022
1|14/03/2022|Vente|440000,00||ALL|0772|DE LA PRAIRIE|33470.0|GUJAN MESTRAS|33|199||BR|727||0|||||2022
1|07/03/2022|Vente|30000,00|2.0|ALL|0797|DES ROSSIGNOLS|33470.0|GUJAN MESTRAS|33|199||BZ|527||0|||||2022
1|07/03/2022|Vente|30000,00|16.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||BZ|529||0|||||2022
1|07/03/2022|Vente|30000,00|16.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||BZ|530||0|||||2022
1|01/03/2022|Vente|1,00|3.0|ALL|0775|DES PRES SALES|33470.0|GUJAN MESTRAS|33|199||BS|749||0|||||2022
1|18/03/2022|Vente|622009,00|38.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|174||0|1.0|Maison|120.0|2.0|2022
1|18/03/2022|Vente|622009,00|38.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|174||0|3.0|Dépendance|0.0|0.0|2022
1|18/03/2022|Vente|622009,00||ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CE|348||0|||||2022
1|24/03/2022|Vente|255000,00|139.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BR|84||0|1.0|Maison|55.0|3.0|2022
1|22/03/2022|Vente|549635,00|15.0|AV|0516|DU MARECHAL LECLERC|33470.0|GUJAN MESTRAS|33|199||BN|218||0|3.0|Dépendance|0.0|0.0|2022
1|22/03/2022|Vente|549635,00|15.0|AV|0516|DU MARECHAL LECLERC|33470.0|GUJAN MESTRAS|33|199||BN|218||0|1.0|Maison|84.0|4.0|2022
1|21/03/2022|Vente|290000,00|10.0|RUE|0570|DE L OR|33470.0|GUJAN MESTRAS|33|199||BZ|24|32.0|1|3.0|Dépendance|0.0|0.0|2022
1|21/03/2022|Vente|290000,00|10.0|RUE|0570|DE L OR|33470.0|GUJAN MESTRAS|33|199||BZ|24|32.0|1|2.0|Appartement|65.0|3.0|2022
1|21/03/2022|Vente|290000,00|10.0|RUE|0570|DE L OR|33470.0|GUJAN MESTRAS|33|199||BZ|24|68.0|1|3.0|Dépendance|0.0|0.0|2022
1|18/03/2022|Vente|390000,00|18.0|ALL|0170|DES COQUELICOTS|33470.0|GUJAN MESTRAS|33|199||BS|759||0|1.0|Maison|83.0|3.0|2022
1|18/03/2022|Vente|390000,00|18.0|ALL|0170|DES COQUELICOTS|33470.0|GUJAN MESTRAS|33|199||BS|760||0|||||2022
1|28/03/2022|Vente|355100,00|8.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||BZ|175|10.0|1|3.0|Dépendance|0.0|0.0|2022
1|28/03/2022|Vente|355100,00|8.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||BZ|175|9.0|1|3.0|Dépendance|0.0|0.0|2022
1|28/03/2022|Vente|355100,00|8.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||BZ|175|1.0|1|2.0|Appartement|66.0|3.0|2022
